Cell_Quality	cell_count	site	plate	well	site_location	Metadata_dataset_split
Imperfect	633	SABER_Plate_1-Well3-14	SABER_Plate_1	Well3	14	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	518	SABER_Plate_1-Well5-30	SABER_Plate_1	Well5	30	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	499	SABER_Plate_1-Well5-30	SABER_Plate_1	Well5	30	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	288	SABER_Plate_1-Well5-30	SABER_Plate_1	Well5	30	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	241	SABER_Plate_1-Well5-30	SABER_Plate_1	Well5	30	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	172	SABER_Plate_1-Well5-30	SABER_Plate_1	Well5	30	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	4924	SABER_Plate_1-Well2-24	SABER_Plate_1	Well2	24	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3378	SABER_Plate_1-Well2-24	SABER_Plate_1	Well2	24	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1521	SABER_Plate_1-Well2-24	SABER_Plate_1	Well2	24	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	555	SABER_Plate_1-Well2-24	SABER_Plate_1	Well2	24	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	489	SABER_Plate_1-Well2-24	SABER_Plate_1	Well2	24	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	2634	SABER_Plate_1-Well1-52	SABER_Plate_1	Well1	52	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	2422	SABER_Plate_1-Well1-52	SABER_Plate_1	Well1	52	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	960	SABER_Plate_1-Well1-52	SABER_Plate_1	Well1	52	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	719	SABER_Plate_1-Well1-52	SABER_Plate_1	Well1	52	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	683	SABER_Plate_1-Well1-52	SABER_Plate_1	Well1	52	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	3314	SABER_Plate_1-Well4-40	SABER_Plate_1	Well4	40	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	2372	SABER_Plate_1-Well4-40	SABER_Plate_1	Well4	40	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1024	SABER_Plate_1-Well4-40	SABER_Plate_1	Well4	40	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	553	SABER_Plate_1-Well4-40	SABER_Plate_1	Well4	40	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	461	SABER_Plate_1-Well4-40	SABER_Plate_1	Well4	40	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	1114	SABER_Plate_1-Well5-12	SABER_Plate_1	Well5	12	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	995	SABER_Plate_1-Well5-12	SABER_Plate_1	Well5	12	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	920	SABER_Plate_1-Well5-12	SABER_Plate_1	Well5	12	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	319	SABER_Plate_1-Well5-12	SABER_Plate_1	Well5	12	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	227	SABER_Plate_1-Well5-12	SABER_Plate_1	Well5	12	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	4826	SABER_Plate_1-Well2-60	SABER_Plate_1	Well2	60	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3352	SABER_Plate_1-Well2-60	SABER_Plate_1	Well2	60	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1592	SABER_Plate_1-Well2-60	SABER_Plate_1	Well2	60	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	730	SABER_Plate_1-Well2-60	SABER_Plate_1	Well2	60	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	692	SABER_Plate_1-Well2-60	SABER_Plate_1	Well2	60	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	4238	SABER_Plate_1-Well3-32	SABER_Plate_1	Well3	32	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3472	SABER_Plate_1-Well3-32	SABER_Plate_1	Well3	32	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1728	SABER_Plate_1-Well3-32	SABER_Plate_1	Well3	32	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	922	SABER_Plate_1-Well3-32	SABER_Plate_1	Well3	32	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	897	SABER_Plate_1-Well3-32	SABER_Plate_1	Well3	32	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	4885	SABER_Plate_1-Well1-16	SABER_Plate_1	Well1	16	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3582	SABER_Plate_1-Well1-16	SABER_Plate_1	Well1	16	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	3287	SABER_Plate_1-Well1-16	SABER_Plate_1	Well1	16	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	922	SABER_Plate_1-Well1-16	SABER_Plate_1	Well1	16	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	727	SABER_Plate_1-Well1-16	SABER_Plate_1	Well1	16	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	5680	SABER_Plate_1-Well2-15	SABER_Plate_1	Well2	15	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3610	SABER_Plate_1-Well2-15	SABER_Plate_1	Well2	15	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	3218	SABER_Plate_1-Well2-15	SABER_Plate_1	Well2	15	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	843	SABER_Plate_1-Well2-15	SABER_Plate_1	Well2	15	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	550	SABER_Plate_1-Well2-15	SABER_Plate_1	Well2	15	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	941	SABER_Plate_1-Well5-3	SABER_Plate_1	Well5	3	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	815	SABER_Plate_1-Well5-3	SABER_Plate_1	Well5	3	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	527	SABER_Plate_1-Well5-3	SABER_Plate_1	Well5	3	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	335	SABER_Plate_1-Well5-3	SABER_Plate_1	Well5	3	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	260	SABER_Plate_1-Well5-3	SABER_Plate_1	Well5	3	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	3917	SABER_Plate_1-Well1-43	SABER_Plate_1	Well1	43	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	2726	SABER_Plate_1-Well1-43	SABER_Plate_1	Well1	43	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1008	SABER_Plate_1-Well1-43	SABER_Plate_1	Well1	43	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	761	SABER_Plate_1-Well1-43	SABER_Plate_1	Well1	43	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	607	SABER_Plate_1-Well1-43	SABER_Plate_1	Well1	43	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	2145	SABER_Plate_1-Well4-31	SABER_Plate_1	Well4	31	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	1809	SABER_Plate_1-Well4-31	SABER_Plate_1	Well4	31	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1229	SABER_Plate_1-Well4-31	SABER_Plate_1	Well4	31	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	457	SABER_Plate_1-Well4-31	SABER_Plate_1	Well4	31	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	451	SABER_Plate_1-Well4-31	SABER_Plate_1	Well4	31	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	2802	SABER_Plate_1-Well1-7	SABER_Plate_1	Well1	7	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	2541	SABER_Plate_1-Well1-7	SABER_Plate_1	Well1	7	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	2460	SABER_Plate_1-Well1-7	SABER_Plate_1	Well1	7	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	972	SABER_Plate_1-Well1-7	SABER_Plate_1	Well1	7	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	726	SABER_Plate_1-Well1-7	SABER_Plate_1	Well1	7	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	4572	SABER_Plate_1-Well2-51	SABER_Plate_1	Well2	51	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3503	SABER_Plate_1-Well2-51	SABER_Plate_1	Well2	51	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	2146	SABER_Plate_1-Well2-51	SABER_Plate_1	Well2	51	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	845	SABER_Plate_1-Well2-51	SABER_Plate_1	Well2	51	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	757	SABER_Plate_1-Well2-51	SABER_Plate_1	Well2	51	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	4266	SABER_Plate_1-Well3-23	SABER_Plate_1	Well3	23	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	2936	SABER_Plate_1-Well3-23	SABER_Plate_1	Well3	23	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1318	SABER_Plate_1-Well3-23	SABER_Plate_1	Well3	23	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	720	SABER_Plate_1-Well3-23	SABER_Plate_1	Well3	23	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	716	SABER_Plate_1-Well3-23	SABER_Plate_1	Well3	23	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	4703	SABER_Plate_1-Well3-5	SABER_Plate_1	Well3	5	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3089	SABER_Plate_1-Well3-5	SABER_Plate_1	Well3	5	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	2327	SABER_Plate_1-Well3-5	SABER_Plate_1	Well3	5	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	650	SABER_Plate_1-Well3-5	SABER_Plate_1	Well3	5	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	554	SABER_Plate_1-Well3-5	SABER_Plate_1	Well3	5	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	4204	SABER_Plate_1-Well2-33	SABER_Plate_1	Well2	33	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	2665	SABER_Plate_1-Well2-33	SABER_Plate_1	Well2	33	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	899	SABER_Plate_1-Well2-33	SABER_Plate_1	Well2	33	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	527	SABER_Plate_1-Well2-33	SABER_Plate_1	Well2	33	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	504	SABER_Plate_1-Well2-33	SABER_Plate_1	Well2	33	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	2010	SABER_Plate_1-Well1-61	SABER_Plate_1	Well1	61	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	1404	SABER_Plate_1-Well1-61	SABER_Plate_1	Well1	61	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1328	SABER_Plate_1-Well1-61	SABER_Plate_1	Well1	61	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	740	SABER_Plate_1-Well1-61	SABER_Plate_1	Well1	61	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	664	SABER_Plate_1-Well1-61	SABER_Plate_1	Well1	61	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	4744	SABER_Plate_1-Well2-6	SABER_Plate_1	Well2	6	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	2971	SABER_Plate_1-Well2-6	SABER_Plate_1	Well2	6	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1933	SABER_Plate_1-Well2-6	SABER_Plate_1	Well2	6	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	456	SABER_Plate_1-Well2-6	SABER_Plate_1	Well2	6	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	449	SABER_Plate_1-Well2-6	SABER_Plate_1	Well2	6	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3776	SABER_Plate_1-Well4-13	SABER_Plate_1	Well4	13	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	2816	SABER_Plate_1-Well4-13	SABER_Plate_1	Well4	13	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	2457	SABER_Plate_1-Well4-13	SABER_Plate_1	Well4	13	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	1589	SABER_Plate_1-Well4-13	SABER_Plate_1	Well4	13	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1393	SABER_Plate_1-Well4-13	SABER_Plate_1	Well4	13	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	3535	SABER_Plate_1-Well3-41	SABER_Plate_1	Well3	41	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3305	SABER_Plate_1-Well3-41	SABER_Plate_1	Well3	41	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1531	SABER_Plate_1-Well3-41	SABER_Plate_1	Well3	41	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1021	SABER_Plate_1-Well3-41	SABER_Plate_1	Well3	41	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	898	SABER_Plate_1-Well3-41	SABER_Plate_1	Well3	41	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	4668	SABER_Plate_1-Well1-25	SABER_Plate_1	Well1	25	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3257	SABER_Plate_1-Well1-25	SABER_Plate_1	Well1	25	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1830	SABER_Plate_1-Well1-25	SABER_Plate_1	Well1	25	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	826	SABER_Plate_1-Well1-25	SABER_Plate_1	Well1	25	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	647	SABER_Plate_1-Well1-25	SABER_Plate_1	Well1	25	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	2586	SABER_Plate_1-Well4-4	SABER_Plate_1	Well4	4	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	2290	SABER_Plate_1-Well4-4	SABER_Plate_1	Well4	4	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1684	SABER_Plate_1-Well4-4	SABER_Plate_1	Well4	4	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	1016	SABER_Plate_1-Well4-4	SABER_Plate_1	Well4	4	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	922	SABER_Plate_1-Well4-4	SABER_Plate_1	Well4	4	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	2050	SABER_Plate_1-Well5-69	SABER_Plate_1	Well5	69	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1497	SABER_Plate_1-Well5-69	SABER_Plate_1	Well5	69	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	1464	SABER_Plate_1-Well5-69	SABER_Plate_1	Well5	69	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	728	SABER_Plate_1-Well5-69	SABER_Plate_1	Well5	69	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	500	SABER_Plate_1-Well5-69	SABER_Plate_1	Well5	69	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	708	SABER_Plate_1-Well1-30	SABER_Plate_1	Well1	30	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	647	SABER_Plate_1-Well1-30	SABER_Plate_1	Well1	30	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	295	SABER_Plate_1-Well1-30	SABER_Plate_1	Well1	30	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	183	SABER_Plate_1-Well1-30	SABER_Plate_1	Well1	30	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	138	SABER_Plate_1-Well1-30	SABER_Plate_1	Well1	30	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	3857	SABER_Plate_1-Well4-97	SABER_Plate_1	Well4	97	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3305	SABER_Plate_1-Well4-97	SABER_Plate_1	Well4	97	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	3156	SABER_Plate_1-Well4-97	SABER_Plate_1	Well4	97	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	952	SABER_Plate_1-Well4-97	SABER_Plate_1	Well4	97	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	735	SABER_Plate_1-Well4-97	SABER_Plate_1	Well4	97	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3478	SABER_Plate_1-Well6-77	SABER_Plate_1	Well6	77	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1633	SABER_Plate_1-Well6-77	SABER_Plate_1	Well6	77	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	944	SABER_Plate_1-Well6-77	SABER_Plate_1	Well6	77	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	723	SABER_Plate_1-Well6-77	SABER_Plate_1	Well6	77	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	697	SABER_Plate_1-Well6-77	SABER_Plate_1	Well6	77	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	1489	SABER_Plate_1-Well3-89	SABER_Plate_1	Well3	89	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	915	SABER_Plate_1-Well3-89	SABER_Plate_1	Well3	89	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	779	SABER_Plate_1-Well3-89	SABER_Plate_1	Well3	89	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	555	SABER_Plate_1-Well3-89	SABER_Plate_1	Well3	89	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	464	SABER_Plate_1-Well3-89	SABER_Plate_1	Well3	89	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3481	SABER_Plate_1-Well5-87	SABER_Plate_1	Well5	87	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	2704	SABER_Plate_1-Well5-87	SABER_Plate_1	Well5	87	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1985	SABER_Plate_1-Well5-87	SABER_Plate_1	Well5	87	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1631	SABER_Plate_1-Well5-87	SABER_Plate_1	Well5	87	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	1560	SABER_Plate_1-Well5-87	SABER_Plate_1	Well5	87	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3523	SABER_Plate_1-Well6-59	SABER_Plate_1	Well6	59	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1572	SABER_Plate_1-Well6-59	SABER_Plate_1	Well6	59	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	880	SABER_Plate_1-Well6-59	SABER_Plate_1	Well6	59	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	568	SABER_Plate_1-Well6-59	SABER_Plate_1	Well6	59	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	563	SABER_Plate_1-Well6-59	SABER_Plate_1	Well6	59	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	4703	SABER_Plate_1-Well6-95	SABER_Plate_1	Well6	95	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	3200	SABER_Plate_1-Well6-95	SABER_Plate_1	Well6	95	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	2545	SABER_Plate_1-Well6-95	SABER_Plate_1	Well6	95	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1000	SABER_Plate_1-Well6-95	SABER_Plate_1	Well6	95	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	844	SABER_Plate_1-Well6-95	SABER_Plate_1	Well6	95	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	921	SABER_Plate_1-Well1-12	SABER_Plate_1	Well1	12	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	684	SABER_Plate_1-Well1-12	SABER_Plate_1	Well1	12	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	664	SABER_Plate_1-Well1-12	SABER_Plate_1	Well1	12	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	368	SABER_Plate_1-Well1-12	SABER_Plate_1	Well1	12	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	352	SABER_Plate_1-Well1-12	SABER_Plate_1	Well1	12	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	2946	SABER_Plate_1-Well4-79	SABER_Plate_1	Well4	79	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	2575	SABER_Plate_1-Well4-79	SABER_Plate_1	Well4	79	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1065	SABER_Plate_1-Well4-79	SABER_Plate_1	Well4	79	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1006	SABER_Plate_1-Well4-79	SABER_Plate_1	Well4	79	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	869	SABER_Plate_1-Well4-79	SABER_Plate_1	Well4	79	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	1901	SABER_Plate_1-Well5-78	SABER_Plate_1	Well5	78	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1404	SABER_Plate_1-Well5-78	SABER_Plate_1	Well5	78	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	1108	SABER_Plate_1-Well5-78	SABER_Plate_1	Well5	78	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	650	SABER_Plate_1-Well5-78	SABER_Plate_1	Well5	78	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	382	SABER_Plate_1-Well5-78	SABER_Plate_1	Well5	78	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	870	SABER_Plate_1-Well1-3	SABER_Plate_1	Well1	3	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	795	SABER_Plate_1-Well1-3	SABER_Plate_1	Well1	3	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	491	SABER_Plate_1-Well1-3	SABER_Plate_1	Well1	3	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	313	SABER_Plate_1-Well1-3	SABER_Plate_1	Well1	3	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	235	SABER_Plate_1-Well1-3	SABER_Plate_1	Well1	3	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	4710	SABER_Plate_1-Well6-86	SABER_Plate_1	Well6	86	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	2564	SABER_Plate_1-Well6-86	SABER_Plate_1	Well6	86	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	2111	SABER_Plate_1-Well6-86	SABER_Plate_1	Well6	86	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1565	SABER_Plate_1-Well6-86	SABER_Plate_1	Well6	86	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	1213	SABER_Plate_1-Well6-86	SABER_Plate_1	Well6	86	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	1082	SABER_Plate_1-Well3-98	SABER_Plate_1	Well3	98	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	818	SABER_Plate_1-Well3-98	SABER_Plate_1	Well3	98	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	440	SABER_Plate_1-Well3-98	SABER_Plate_1	Well3	98	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	429	SABER_Plate_1-Well3-98	SABER_Plate_1	Well3	98	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	364	SABER_Plate_1-Well3-98	SABER_Plate_1	Well3	98	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	3672	SABER_Plate_1-Well5-96	SABER_Plate_1	Well5	96	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3263	SABER_Plate_1-Well5-96	SABER_Plate_1	Well5	96	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	2804	SABER_Plate_1-Well5-96	SABER_Plate_1	Well5	96	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	1232	SABER_Plate_1-Well5-96	SABER_Plate_1	Well5	96	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	947	SABER_Plate_1-Well5-96	SABER_Plate_1	Well5	96	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	2389	SABER_Plate_1-Well6-68	SABER_Plate_1	Well6	68	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1536	SABER_Plate_1-Well6-68	SABER_Plate_1	Well6	68	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	497	SABER_Plate_1-Well6-68	SABER_Plate_1	Well6	68	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	439	SABER_Plate_1-Well6-68	SABER_Plate_1	Well6	68	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	270	SABER_Plate_1-Well6-68	SABER_Plate_1	Well6	68	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	3083	SABER_Plate_1-Well4-88	SABER_Plate_1	Well4	88	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3039	SABER_Plate_1-Well4-88	SABER_Plate_1	Well4	88	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1580	SABER_Plate_1-Well4-88	SABER_Plate_1	Well4	88	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1225	SABER_Plate_1-Well4-88	SABER_Plate_1	Well4	88	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	1166	SABER_Plate_1-Well4-88	SABER_Plate_1	Well4	88	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	2687	SABER_Plate_1-Well5-70	SABER_Plate_1	Well5	70	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	1779	SABER_Plate_1-Well5-70	SABER_Plate_1	Well5	70	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1525	SABER_Plate_1-Well5-70	SABER_Plate_1	Well5	70	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	899	SABER_Plate_1-Well5-70	SABER_Plate_1	Well5	70	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	784	SABER_Plate_1-Well5-70	SABER_Plate_1	Well5	70	ALLBATCHES___SABER_Plate_1___ALLWELLS
Bad	3512	SABER_Plate_1-Well6-42	SABER_Plate_1	Well6	42	ALLBATCHES___SABER_Plate_1___ALLWELLS
Perfect	2547	SABER_Plate_1-Well6-42	SABER_Plate_1	Well6	42	ALLBATCHES___SABER_Plate_1___ALLWELLS
Imperfect	1649	SABER_Plate_1-Well6-42	SABER_Plate_1	Well6	42	ALLBATCHES___SABER_Plate_1___ALLWELLS
Empty	1432	SABER_Plate_1-Well6-42	SABER_Plate_1	Well6	42	ALLBATCHES___SABER_Plate_1___ALLWELLS
Great	1186	SABER_Plate_1-Well6-42	SABER_Plate_1	Well6	42	ALLBATCHES___SABER_Plate_1___ALLWELLS
